employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1568,shannon,Jimenez,SHANNON.JIMENEZ@COMPANY.COM,2022-12-16,Production-engineer,it,95519,1005,"44106 Anthony Inlet Apt. 562Shawnstad, IN 89264",Sharontown,DC,51942,1999-09-03,Active
1101,charles,STEVENS,CHARLES.STEVENS@COMPANY.COM,2017-06-30,Insurance-broker,Analytics,"$31,704",1007,Unit 7285 Box 6814DPO AA 12584,Tamaramouth,NM,13721,1970-04-19,Active
1027,amy,ALLISON,Amy.Allison@company,2021-07-03,Warehouse-manager,IT,49077,,"264 Krause Lakes Suite 787Ronaldtown, GA 05862",East-Anna,NC,07807,1993-01-01,ACTIVE
1224,Jason,Page,JASON.PAGE@COMPANY.COM,2023-10-26,Producer-television/film/video,Analytics,49288,,"37220 Raymond Heights Suite 951Gilbertbury, AZ 28423",Watkinschester,ID,07614,1983-06-03,inactive
1506,ashley,WALSH,ASHLEY.WALSH@COMPANY.COM,2016-05-15,Production-manager,it,106653,1006,,Bennettstad,LA,19872,1989-06-20,Active
1400,susan,FRANCO,Susan.Franco@company,2024-02-08,Town-planner,HR,105124,1006,"482 Wilson Well Suite 192South Michael, SD 63709",Harrisburgh,MI,83473,1994-08-27,inactive
1146,sherri,Flores,SHERRI.FLORES@COMPANY.COM,2024-04-27,Therapist-sports,Finance,"$105,743",,"455 Cox RadialNorth Michellechester, IN 66594",Jonesshire,OK,96618,1986-12-22,inactive
1090,karen,Anderson,Karen.Anderson@company.com,2020-12-12,Surveyor-land/geomatics,it,77784,1006,"087 Perez Green Apt. 745Westborough, VI 16948",Brownbury,AZ,20767,1993-12-07,inactive
1584,damon,WILLIAMS,DAMON.WILLIAMS@COMPANY.COM,2023-09-25,Surgeon,Finance,"$82,095",,"49403 Russell UnionLake Luistown, CO 04414",Romeroshire,FM,86351,1996-07-04,inactive
1450,alexis,Matthews,Alexis.Matthews@company.com,2026-03-27,Journalist-broadcasting,Analytics,67844,,Unit 2618 Box 0394DPO AE 56965,East-Kelseyton,TX,92275,1998-12-18,Active
1154,Jennifer,MADDOX,JENNIFER.MADDOX@COMPANY.COM,2028-01-04,Water-quality-scientist,it,93610,1006,"040 Smith Vista Suite 829Barbarastad, MP 52585",Jeffreyport,AS,64508,1968-03-30,inactive
1103,Nicole,Mills,NICOLE.MILLS@COMPANY.COM,2028-01-03,Pharmacologist,Analytics,64445,,"80645 Solomon HighwayAlyssaland, ME 01019",South-Markfort,DE,07878,1986-03-18,ACTIVE
1304,Lori,Hayes,Lori.Hayes@company.com,2016-05-23,Cytogeneticist,IT,52539,1002,"PSC 5880, Box 9191APO AP 89765",Garyborough,WA,27480,1973-02-16,inactive
1174,caitlin,Porter,Caitlin.Porter@company.com,2027-11-04,Architectural-technologist,HR,67812,1009,"9296 Sandoval Wells Suite 881Lake Jason, NV 56186",Lake-Antonio,FM,74532,1971-03-29,Active
1173,jasmine,PEREZ,Jasmine.Perez@company.com,2022-07-23,Scientist-clinical-(histocompatibility-and-immunogenetics),Analytics,"$66,712",,"810 Matthew SquaresEast Bryce, VI 14145",Michaelfurt,PR,50706,1968-08-07,Active
1320,dawn,PAGE,Dawn.Page@company.com,2021-02-06,Quantity-surveyor,HR,77564,,,Charlesshire,OK,87580,1979-10-06,Active
1560,Daniel,Conley,Daniel.Conley@company.com,2027-04-19,Ophthalmologist,it,32273,,"82434 Nancy Loaf Apt. 520East Kelsey, OH 91857",Osborneport,DC,38470,1974-04-11,ACTIVE
1025,taylor,HARRIS,Taylor.Harris@company,2026-09-26,Television-production-assistant,it,"$100,213",1008,,Port-Brianatown,MD,60336,1980-09-10,ACTIVE
1112,albert,ERICKSON,ALBERT.ERICKSON@COMPANY.COM,2023-11-28,Science-writer,HR,54062,1007,"205 Rios Square Suite 622Lake Eugeneborough, CA 79593",Cookchester,PW,73915,1999-05-20,Active
1422,elizabeth,CAMACHO,Elizabeth.Camacho@company,2020-03-12,Child-psychotherapist,it,"$42,574",,USCGC MartinezFPO AP 37113,Hollyland,NY,44518,2004-06-06,Active
1379,Jennifer,KNIGHT,JENNIFER.KNIGHT@COMPANY.COM,2017-03-09,Purchasing-manager,it,62083,,"52271 Cody Grove Suite 689Port Jessica, ME 89966",South-Anthonyshire,HI,53531,2005-08-04,ACTIVE
1218,Kevin,SCOTT,KEVIN.SCOTT@COMPANY.COM,2026-04-15,Retail-merchandiser,Analytics,49901,1006,,Lisamouth,MS,15878,2003-02-23,ACTIVE
1085,Robert,Dean,ROBERT.DEAN@COMPANY.COM,2018-07-24,Newspaper-journalist,Finance,119968,,"19566 Kimberly RoadsLake Kristin, TX 28056",North-Lisa,WY,49099,1979-02-08,ACTIVE
1115,Steven,Davis,Steven.Davis@company.com,2016-09-14,Bonds-trader,Finance,98393,,"8793 Kimberly Mission Apt. 959West Larry, VA 74232",South-Wayne,TX,73448,1988-08-01,inactive
1442,laura,PETTY,Laura.Petty@company.com,2027-07-11,Television-floor-manager,HR,"$68,351",,,Jamesbury,NV,74969,1982-11-03,ACTIVE
1406,lisa,Mercado,Lisa.Mercado@company.com,2019-06-03,Lawyer,HR,64129,,"PSC 2620, Box 8292APO AA 41287",Lake-Mark,KS,97244,1972-01-11,ACTIVE
1366,april,TRUJILLO,APRIL.TRUJILLO@COMPANY.COM,2022-09-28,Manufacturing-systems-engineer,IT,"$32,095",,,Karenton,VI,65983,2000-03-14,inactive
1533,scott,Santos,Scott.Santos@company.com,2018-09-20,Therapist-drama,HR,"$71,545",,,Stephaniemouth,DE,59266,1999-02-21,inactive
1205,christopher,ACOSTA,Christopher.Acosta@company.com,2021-03-05,Pathologist,HR,"$85,776",,"160 Paul Well Apt. 780Port Margaret, NM 43583",East-Janet,WY,87929,1983-01-12,Active
1372,Robert,FOWLER,ROBERT.FOWLER@COMPANY.COM,2022-02-09,Quality-manager,HR,109719,,"52987 Santos WellsEast Jennifer, MD 76563",Kimshire,NH,67592,1976-05-28,inactive
1285,Laura,SAVAGE,Laura.Savage@company,2027-07-02,Multimedia-specialist,it,"$103,816",1008,"41149 Simmons ViewNew Matthew, NC 94604",North-Brucefort,WY,36543,1974-08-25,inactive
1529,David,Anderson,David.Anderson@company,2027-04-25,Engineer-manufacturing,Finance,88499,1008,"1753 Frank BurgSouth Connie, IN 63090",Veronicafurt,UT,88428,1978-05-24,Active
1007,richard,Chambers,RICHARD.CHAMBERS@COMPANY.COM,2022-07-03,Outdoor-activities/education-manager,IT,93205,1001,"51564 Ford CornerFergusontown, AK 58949",New-Amyside,ND,02736,1975-03-30,inactive
1323,Chad,GRAY,CHAD.GRAY@COMPANY.COM,2023-03-04,Advertising-account-executive,Analytics,102434,,"85423 Roy DrivesSouth Mark, MT 44611",West-Amanda,MO,93305,1998-12-10,inactive
1117,Mark,HERNANDEZ,Mark.Hernandez@company,2027-12-12,Engineer-water,it,103319,,"65685 Scott Islands Suite 307Chelseaburgh, RI 70011",Johnstonmouth,DE,84258,1994-10-18,Active
1263,Andrea,Wallace,Andrea.Wallace@company.com,2025-10-12,Ecologist,HR,"$66,202",1006,,Johnsonmouth,UT,59627,2000-08-28,inactive
1266,Vicki,ADKINS,Vicki.Adkins@company,2019-08-13,Engineer-chemical,it,85059,,,Judithburgh,MH,40178,1993-07-24,ACTIVE
1431,danny,MCFARLAND,DANNY.MCFARLAND@COMPANY.COM,2021-02-05,Operational-investment-banker,Analytics,118398,1007,"3001 Hernandez LightsRoachville, ND 56070",New-Jonathanfort,MT,22086,1988-01-11,Active
1328,Carlos,Phillips,Carlos.Phillips@company,2027-10-20,Education-officer-museum,Analytics,89189,,"9119 Veronica ClubMichaelton, ME 26506",Katieborough,MO,64283,1999-02-18,inactive
1064,vincent,HERNANDEZ,Vincent.Hernandez@company.com,2017-03-30,Glass-blower/designer,it,"$70,432",,"255 Wallace Court Suite 630Campbellshire, DC 24399",South-Danielleburgh,VT,12585,1972-11-19,inactive
1463,Ryan,ROSALES,Ryan.Rosales@company.com,2021-03-31,Recycling-officer,Finance,89823,1010,"1069 Hodge CirclesSouth Rhonda, LA 71037",Murphyside,AS,05103,1986-05-02,inactive
1581,latoya,Myers,Latoya.Myers@company,2023-12-13,Company-secretary,HR,41586,,"86022 Howell AvenueWest Danielleville, IN 21653",South-Jameschester,MP,70473,1989-10-09,ACTIVE
1499,Kelly,LUNA,Kelly.Luna@company.com,2019-03-20,Archaeologist,IT,77485,1006,"3364 Serrano Wells Suite 734North Eric, MI 29357",Jamieberg,AL,05749,1996-07-18,inactive
1418,david,MILLER,David.Miller@company,2022-12-09,Designer-interior/spatial,Analytics,"$40,509",,"561 Orozco CoveJohnsonstad, ND 63980",Port-Taylorburgh,AR,96313,1993-02-22,Active
1082,david,Marquez,David.Marquez@company,2016-12-22,Psychologist-occupational,Analytics,"$78,407",,"39785 Larry Roads Suite 943Emilyborough, IL 53738",Donaldton,OK,64713,1983-05-18,inactive
1172,sean,Austin,SEAN.AUSTIN@COMPANY.COM,2022-06-06,Magazine-journalist,HR,104595,,"0979 Tanya Estates Apt. 886Jacksonfort, VA 01217",South-Cody,ND,86100,1979-09-20,Active
1569,Barbara,PRICE,BARBARA.PRICE@COMPANY.COM,2020-04-19,Water-quality-scientist,Finance,61216,1002,"PSC 2906, Box 0002APO AP 09992",Lake-Janetfort,OR,04624,1981-09-12,Active
1317,Robert,ANDERSON,ROBERT.ANDERSON@COMPANY.COM,2023-01-19,Therapist-nutritional,IT,65840,,"0119 Bobby PlainJesseville, NC 16641",Harrischester,KS,28987,1992-07-16,Active
1086,amanda,EVANS,Amanda.Evans@company.com,2026-06-03,Horticulturist-commercial,IT,58110,,"73042 Melanie Center Apt. 831Lake Robertport, LA 34500",Lake-Brianna,CT,89600,1974-01-07,Active
1484,jennifer,ROJAS,Jennifer.Rojas@company,2026-08-09,Historic-buildings-inspector/conservation-officer,it,"$55,805",,,New-Sheliashire,MD,08919,1974-09-28,Active
1577,dylan,Harmon,Dylan.Harmon@company.com,2018-05-09,Banker,Analytics,"$39,023",1003,"193 Eric MotorwayNorth Lindamouth, ID 60259",East-Nathaniel,MO,11747,1992-08-02,ACTIVE
1179,Ronald,Walker,Ronald.Walker@company.com,2021-03-08,Seismic-interpreter,IT,"$72,859",1000,"9001 Patricia Mills Suite 611Youngville, NJ 62462",New-James,MI,09234,1972-08-24,inactive
1008,jennifer,Burns,Jennifer.Burns@company,2026-01-04,Scientist-forensic,Analytics,"$98,450",1010,"130 Richard Burgs Apt. 196South Linda, MO 52302",North-Dawnland,WA,49742,1971-04-08,Active
1146,Katrina,BOWERS,Katrina.Bowers@company,2016-11-25,Engineer-production,IT,"$79,002",,"43142 Morgan WellDavidville, IL 63494",Kennedyfurt,CA,41629,1981-07-18,inactive
1143,johnathan,Hendrix,JOHNATHAN.HENDRIX@COMPANY.COM,2025-02-26,Biomedical-engineer,it,45583,,"PSC 8049, Box 5846APO AP 44852",West-Jenniferport,MS,98259,2005-01-26,ACTIVE
1409,kenneth,Stephens,KENNETH.STEPHENS@COMPANY.COM,2016-03-05,Dietitian,it,76444,,Unit 5400 Box 7483DPO AA 75084,East-Miguel,WI,93167,1970-04-28,inactive
1587,natasha,Ramsey,Natasha.Ramsey@company.com,2024-08-01,Public-house-manager,it,"$97,952",,,Walterstad,VI,27033,1983-10-04,inactive
1219,shannon,ALLEN,Shannon.Allen@company.com,2018-05-28,Fine-artist,IT,"$106,513",,"4694 Miller LoafRebeccahaven, CO 31209",West-Paul,MI,51521,1974-08-27,inactive
1146,tyler,MAY,TYLER.MAY@COMPANY.COM,2016-12-09,Automotive-engineer,IT,52265,,"00504 Michael EstateSouth Bradleyland, MO 80652",Lake-Travischester,MT,68147,1977-09-07,Active
1522,Sheri,WILLIAMS,Sheri.Williams@company.com,2018-09-10,Architectural-technologist,HR,82635,,"PSC 1590, Box 2279APO AE 71162",Greenefurt,FL,57845,1984-03-23,Active
1361,Henry,Thomas,Henry.Thomas@company.com,2023-02-05,Jewellery-designer,Analytics,98910,1005,"413 Todd FordEast Erinstad, AR 03943",Cuevasview,AR,33321,1989-11-15,ACTIVE
1071,Charles,White,Charles.White@company.com,2024-01-25,Hydrologist,it,"$61,287",,"196 Melton KeyNew Williamchester, OH 54235",Carolynside,NJ,46140,1999-06-05,Active
1408,steven,LIU,Steven.Liu@company,2023-02-02,Designer-multimedia,Finance,"$73,179",,"67226 Andrew Lake Apt. 086Matthewburgh, PA 22119",Lake-Hayden,AZ,14121,2004-08-26,inactive
1233,Jonathan,Martinez,JONATHAN.MARTINEZ@COMPANY.COM,2020-02-23,Clinical-scientist-histocompatibility-and-immunogenetics,HR,73214,1001,"14626 Le Pass Suite 996West Elizabeth, VI 08139",Alvarezshire,TN,32623,1967-05-06,inactive
1513,Leslie,Hutchinson,Leslie.Hutchinson@company.com,2022-02-05,Metallurgist,Analytics,"$77,583",1000,"2317 Kelly OverpassWest Luke, NH 65531",Lake-Sierra,NH,62247,1998-09-04,Active
1137,jennifer,CHURCH,Jennifer.Church@company,2019-09-06,Biomedical-scientist,IT,106463,,"08104 Smith FallsLawrencefurt, NE 40189",West-Markshire,PW,33892,2000-10-18,Active
1070,Jeffrey,JOHNSON,Jeffrey.Johnson@company.com,2017-01-16,Arboriculturist,it,108193,1004,"698 Edwards ParkwaysLake Sherryview, FM 69023",Ramoston,LA,04775,1984-07-24,ACTIVE
1114,Diana,Flores,Diana.Flores@company.com,2021-10-10,Engineer-automotive,Analytics,92428,1002,"20942 Kathleen ViewsJuliafurt, PW 40958",Port-Normanbury,FM,27150,1983-11-21,Active
1331,lisa,MOORE,Lisa.Moore@company,2026-05-09,Animator,Analytics,52951,,"46569 Galloway CurveEast Frank, PA 42695",New-Janice,FM,13191,1985-04-26,inactive
1351,james,MORALES,James.Morales@company,2019-03-08,Scientist-forensic,Finance,"$105,747",,"5217 White Meadow Apt. 691South Christopherchester, MT 50327",Heatherville,UT,43315,2004-07-22,ACTIVE
1390,Stacey,ALLEN,Stacey.Allen@company.com,2025-09-22,Clinical-research-associate,IT,36107,1010,"447 Larry Fall Apt. 757Jacquelineshire, TN 73040",South-Christine,NM,77683,1978-08-28,Active
1581,Michael,Cruz,Michael.Cruz@company.com,2021-02-08,Chemist-analytical,HR,87549,1002,"86188 Rodriguez Canyon Suite 544Williamsshire, NE 16739",Patrickland,TX,70293,1983-08-18,Active
1425,steven,BOWEN,STEVEN.BOWEN@COMPANY.COM,2019-11-16,Therapist-music,Finance,71883,,,New-Cody,VA,51823,1994-09-16,ACTIVE
1237,Jason,JOHNSON,Jason.Johnson@company.com,2023-01-08,Surveyor-planning-and-development,it,48452,,"927 Reed Crest Apt. 712New Sherriview, SC 49956",Meganberg,MO,36488,1987-06-06,Active
1239,tony,GARCIA,TONY.GARCIA@COMPANY.COM,2024-06-08,Advertising-account-executive,it,88625,,,Nicholasstad,MH,79181,1968-11-26,inactive
1402,mark,MARTINEZ,Mark.Martinez@company.com,2018-01-11,Publishing-rights-manager,IT,"$68,799",1010,"7117 Deborah Causeway Suite 955Hunterside, MD 79663",Gonzalezchester,CT,24545,1986-11-10,Active
1283,Loretta,GARCIA,Loretta.Garcia@company,2020-09-05,Market-researcher,HR,"$76,038",1007,"50562 Ramirez Dale Suite 977Jamesville, NC 98680",Antonioview,LA,85654,1997-06-16,Active
1397,Raymond,Flowers,Raymond.Flowers@company,2018-11-22,Horticulturist-commercial,Finance,40661,1002,,Walterland,LA,46043,1988-08-09,Active
1155,Russell,Edwards,Russell.Edwards@company.com,2018-11-17,Engineer-electrical,Finance,"$81,464",1005,,Taylortown,NY,04637,1973-11-29,Active
1193,mary,THOMAS,Mary.Thomas@company.com,2022-08-28,Fisheries-officer,IT,"$91,161",,"422 Mitchell Locks Suite 499Julieville, WA 27771",Emilyborough,MN,00525,1973-12-26,Active
1104,joseph,HERNANDEZ,Joseph.Hernandez@company.com,2024-02-13,Regulatory-affairs-officer,Analytics,46286,1005,"004 Brown River Suite 382East John, AR 52170",South-Donna,PW,74530,1968-08-28,inactive
1319,Kathy,Mccormick,Kathy.Mccormick@company,2019-12-22,Media-planner,it,"$119,993",,"99984 Amy LoopLake Christopher, DE 86292",North-Michelle,TX,34774,1977-05-15,ACTIVE
1529,gary,GARZA,GARY.GARZA@COMPANY.COM,2020-03-02,Analytical-chemist,Finance,"$102,777",,"6480 Angelica PortsNew Alexa, MD 78924",Jacobland,MD,85020,1976-07-14,Active
1262,Michelle,HALL,Michelle.Hall@company,2016-10-16,Homeopath,HR,66128,,,Erinburgh,KS,90899,1966-01-18,ACTIVE
1225,dale,CONLEY,Dale.Conley@company,2027-08-13,Physiological-scientist,IT,38409,1009,"7178 Jacob Ramp Suite 934North Cynthia, PW 38220",Kennethport,MP,11274,1998-10-30,ACTIVE
1496,Erin,GRANT,Erin.Grant@company,2018-03-14,Statistician,it,"$73,239",1001,,Chadstad,WV,25377,1989-06-11,Active
1292,John,MARTIN,JOHN.MARTIN@COMPANY.COM,2019-03-16,Radiographer-diagnostic,Finance,"$51,545",1005,"08860 Sutton MeadowsIanfort, VI 78202",Tylershire,NC,21661,1981-07-17,Active
1200,jason,WHITE,JASON.WHITE@COMPANY.COM,2027-06-30,Medical-illustrator,it,"$63,570",1008,"99746 Jordan RampNicholeberg, ME 70241",Valerieton,VA,04876,1985-02-11,Active
1081,kevin,MELENDEZ,Kevin.Melendez@company.com,2021-09-09,Engineer-civil-(consulting),Analytics,"$48,646",1009,"4702 Lopez GardensDavidsonmouth, AK 16674",West-Gailfort,DE,54777,1992-06-04,ACTIVE
1065,sydney,OLSON,Sydney.Olson@company.com,2020-03-03,Museum/gallery-conservator,Finance,94739,1010,"67840 Nicole GlenRamirezland, NC 85278",Williamsville,VI,13065,1967-08-22,Active
1220,Janet,Pierce,JANET.PIERCE@COMPANY.COM,2019-07-29,Ranger/warden,IT,"$77,206",,,New-Misty,IA,43561,1968-09-15,ACTIVE
1279,Ralph,Ward,Ralph.Ward@company,2024-07-08,Museum/gallery-curator,it,40165,,"96323 Kara Ford Apt. 412Jenniferborough, IA 72395",Salasburgh,MI,64645,1992-06-07,ACTIVE
1390,lori,Shaw,LORI.SHAW@COMPANY.COM,2027-06-11,Tax-inspector,Finance,49985,1003,"9790 Rose ExtensionsEast Judy, MA 59697",East-Abigail,MS,33661,2004-04-26,ACTIVE
1331,yolanda,Soto,Yolanda.Soto@company.com,2023-12-13,Therapist-speech-and-language,Finance,80894,,"11503 Michael Tunnel Apt. 730South Joseph, MO 25764",Christopherview,MT,12068,1997-03-11,Active
1030,brandon,GARCIA,Brandon.Garcia@company.com,2021-05-19,Further-education-lecturer,HR,"$103,894",1008,"449 Smith SummitKimberlyfurt, MS 89642",Raymondmouth,MP,87433,1974-02-07,inactive
1123,Cynthia,JOHNSON,Cynthia.Johnson@company.com,2016-06-07,Designer-ceramics/pottery,Analytics,75649,,"6639 Atkinson Trail Suite 532Port Deborah, DE 15836",Kingshire,HI,66379,1985-07-24,inactive
1427,cody,BELL,CODY.BELL@COMPANY.COM,2027-07-23,Consulting-civil-engineer,IT,80609,1007,"0606 Jacob Prairie Suite 292Lake Matthewborough, VT 05061",New-Rubenmouth,PA,51914,1987-09-25,inactive
1061,amy,BATES,AMY.BATES@COMPANY.COM,2023-08-01,Development-worker-international-aid,Analytics,"$54,522",1004,"94225 Joshua Streets Suite 672Sweeneyport, VA 01915",East-Alejandrostad,VT,87657,1974-09-03,ACTIVE
1180,Grace,Maynard,GRACE.MAYNARD@COMPANY.COM,2020-09-18,Conservation-officer-nature,Finance,54632,1010,USS GoodmanFPO AP 16292,Brownfort,MH,62813,1973-07-20,inactive
1454,henry,Wilson,HENRY.WILSON@COMPANY.COM,2018-07-31,Scientist-research-(physical-sciences),IT,98272,,"693 Greene LandLake Elizabethborough, AL 50977",North-Benjaminville,TX,08043,1990-10-01,Active
1195,ariel,Hess,Ariel.Hess@company.com,2022-07-23,General-practice-doctor,IT,98843,1007,"73618 James LightsMarkview, IA 34302",Calhounbury,PA,41297,2002-05-14,Active
1051,margaret,Daniels,MARGARET.DANIELS@COMPANY.COM,2019-07-24,Broadcast-journalist,IT,"$85,677",1000,"1730 Waters ClubTimothyshire, ME 55415",West-Beverly,ND,63715,1992-05-27,inactive
1519,Sean,Warner,SEAN.WARNER@COMPANY.COM,2026-12-13,Teaching-laboratory-technician,IT,77895,1009,"5823 Sara ShorePort Michael, CO 02652",New-Crystalchester,PW,58243,1994-05-20,ACTIVE
1364,George,Johnson,George.Johnson@company.com,2019-11-15,Podiatrist,it,41972,1001,"091 Anthony Shore Apt. 353New Michael, WI 18127",Loristad,VT,28885,1980-10-16,inactive
1279,Brittany,Peters,BRITTANY.PETERS@COMPANY.COM,2024-10-20,Heritage-manager,it,90878,1000,"454 Derrick TraceNew Paulborough, MS 55088",Lake-Kimberly,IL,81365,1983-09-24,ACTIVE
1246,Jose,Johnson,Jose.Johnson@company,2020-02-28,Forensic-psychologist,IT,88630,1003,"0435 Adam Points Suite 320New Patrick, MD 49176",New-Megan,DC,45353,2002-02-17,inactive
1557,Edward,LEE,Edward.Lee@company.com,2024-08-14,Film/video-editor,Finance,66265,1001,,West-Maryland,VA,69912,1967-02-27,Active
1418,wesley,VELAZQUEZ,WESLEY.VELAZQUEZ@COMPANY.COM,2022-09-14,Designer-industrial/product,Finance,"$98,874",1009,,South-Richard,GU,25145,1976-12-26,Active
1502,donald,STEVENS,Donald.Stevens@company,2025-04-22,Surveyor-hydrographic,HR,119327,1004,"9051 Washington Bypass Suite 458New Nathaniel, SC 36501",Porterstad,PW,20668,1994-09-26,ACTIVE
1172,jesse,Melton,Jesse.Melton@company.com,2020-05-20,Producer-radio,HR,115101,1009,"46062 Hernandez Ford Suite 817Martinburgh, NJ 72637",Mooreburgh,NY,57052,2000-09-21,ACTIVE
1065,Cindy,Smith,Cindy.Smith@company.com,2026-01-16,Land,IT,56424,1003,,East-Hayden,MT,20897,1991-01-27,inactive
1067,matthew,Duffy,Matthew.Duffy@company.com,2019-01-19,Industrial/product-designer,IT,"$30,031",,"165 Wilcox GreensBoydland, FL 42770",North-Anthonyshire,MO,17655,2001-03-04,inactive
1172,Robert,Johnson,ROBERT.JOHNSON@COMPANY.COM,2022-08-09,Television-camera-operator,Finance,"$36,799",,"23855 Jay Vista Apt. 590East Kellytown, AK 02865",Jacquelineview,TN,71238,1997-09-21,Active
1069,heather,GIBSON,HEATHER.GIBSON@COMPANY.COM,2027-04-17,Art-therapist,HR,"$37,280",1009,"611 Callahan Overpass Apt. 530Melissaburgh, AZ 85402",Nielsenburgh,AR,91036,2000-01-19,ACTIVE
1234,Lawrence,WELCH,LAWRENCE.WELCH@COMPANY.COM,2023-03-31,Visual-merchandiser,Analytics,"$101,437",1002,"1723 Dana Bridge Suite 819Port Joanna, AR 75924",Heatherville,IL,57986,2005-09-22,Active
1151,Suzanne,Herrera,SUZANNE.HERRERA@COMPANY.COM,2018-08-31,Dancer,HR,"$104,411",1005,"16446 Steven Vista Apt. 151Lake Maryshire, GA 02631",Patrickchester,FL,22489,1981-11-28,Active
1043,john,COOPER,John.Cooper@company,2025-12-11,Designer-furniture,IT,93477,1000,"899 Todd BranchMatthewchester, MD 53334",Suttonmouth,AR,53569,1992-08-06,Active
1431,Timothy,BROCK,TIMOTHY.BROCK@COMPANY.COM,2027-05-25,Dealer,Analytics,39045,,"219 Cantu AvenueNorth Kathleen, NC 33754",East-Jeremiah,NC,10635,1978-11-05,Active
1136,veronica,Ryan,VERONICA.RYAN@COMPANY.COM,2018-04-10,Teaching-laboratory-technician,Finance,88849,1006,"404 Smith Mountain Apt. 146Lake Pennymouth, GU 50470",West-Jennifer,FL,27024,1995-07-20,ACTIVE
1544,Maurice,SANTIAGO,Maurice.Santiago@company.com,2027-03-28,Editor-magazine-features,it,"$30,333",1003,,Port-Arthurstad,NY,14657,2005-08-24,inactive
1465,Heather,SANCHEZ,Heather.Sanchez@company.com,2019-04-08,Sports-coach,IT,74328,1006,"068 Porter BrooksLake James, NM 43238",West-Michaelshire,ME,39150,1989-11-30,Active
1519,kathryn,Smith,Kathryn.Smith@company,2019-08-04,Scientist-audiological,IT,110948,1006,"300 Allen Inlet Suite 511New Keithfort, GU 76243",Tiffanyport,PW,67232,1969-01-04,Active
1056,amanda,BELL,Amanda.Bell@company,2023-10-26,Contractor,Finance,71466,1001,"10912 Michele WalkSouth Patriciafurt, MH 32198",Port-Rayland,IA,76015,1973-01-22,Active
1243,doris,Daugherty,Doris.Daugherty@company.com,2016-07-16,Education-officer-community,it,"$50,103",1003,"9587 Powell Isle Suite 848East Matthewfurt, SD 70757",Stevenshire,ND,79897,1986-06-18,ACTIVE
1221,David,WILLIAMS,David.Williams@company.com,2021-03-03,Clothing/textile-technologist,IT,"$94,413",1000,"647 Brandon Estate Suite 925South Jesseside, SC 42776",Loweryland,KY,86620,2000-06-13,ACTIVE
1283,Brian,Maxwell,BRIAN.MAXWELL@COMPANY.COM,2021-06-27,Electronics-engineer,Analytics,96439,1000,USS CarterFPO AE 31675,Leefort,MA,50526,1994-07-06,ACTIVE
1421,Kelly,Schmidt,KELLY.SCHMIDT@COMPANY.COM,2026-06-12,Development-worker-community,Analytics,"$37,407",1003,"126 Jessica StravenueKatherineberg, NH 30600",Shaneshire,CT,15480,1969-03-11,Active
1146,molly,KNIGHT,MOLLY.KNIGHT@COMPANY.COM,2021-03-26,Radiographer-therapeutic,Finance,"$30,514",1009,"1840 Chang Overpass Suite 441East Adamstad, CO 39709",South-Carolynland,ND,17071,1993-05-14,inactive
1454,Willie,PEREZ,Willie.Perez@company.com,2021-01-20,Financial-controller,Finance,101376,1002,"09098 Garcia Lock Apt. 446Port Christopher, PA 58003",Cooperside,IL,13693,1998-03-19,Active
1050,shawn,GUERRERO,Shawn.Guerrero@company.com,2022-03-16,Recruitment-consultant,HR,38763,,"7726 Colon Unions Suite 671Morrisonton, DC 93295",Port-Laura,MN,75634,1993-08-16,inactive
1564,justin,Reeves,Justin.Reeves@company.com,2019-01-18,Retail-banker,it,100826,,"27446 Jeffrey SkywayJenniferhaven, WI 98924",Debbiemouth,TN,08387,2005-01-31,Active
1023,Brendan,Snyder,Brendan.Snyder@company.com,2016-09-23,Fast-food-restaurant-manager,HR,"$105,114",,"23561 Benson Trace Apt. 570East Timmouth, WY 96853",Michaelbury,WI,32622,2002-07-20,inactive
1222,Rachel,Snyder,Rachel.Snyder@company.com,2019-04-18,Biochemist-clinical,HR,60911,,USNV DuranFPO AA 29587,Hectorbury,FM,76123,1976-03-17,ACTIVE
1571,christopher,Porter,Christopher.Porter@company.com,2017-11-15,Chemical-engineer,Analytics,86937,1002,"37693 Brittany PortsJasontown, AL 18493",Lake-Raymondmouth,SD,69201,1977-03-08,inactive
1223,Dennis,JUAREZ,DENNIS.JUAREZ@COMPANY.COM,2019-06-07,Management-consultant,Finance,113402,,"35322 Jordan Skyway Suite 764South Monique, AK 12971",West-Sarah,DE,34895,1998-08-02,Active
1473,Robert,SERRANO,ROBERT.SERRANO@COMPANY.COM,2018-03-24,Medical-illustrator,Finance,"$102,362",,,New-Sandra,WY,96240,1971-03-17,inactive
1261,Michelle,PARKER,Michelle.Parker@company.com,2022-07-03,Radio-producer,Analytics,"$67,475",,"PSC 7281, Box 3799APO AP 56931",South-Bryanshire,MP,24547,1998-11-18,Active
1252,sherry,CRUZ,SHERRY.CRUZ@COMPANY.COM,2021-06-16,Advertising-copywriter,Finance,83647,,"878 Mcgee DivideWest Micheleshire, IL 60267",Joneston,NY,32861,1984-10-16,ACTIVE
1036,ethan,PORTER,Ethan.Porter@company.com,2016-03-09,Product-designer,IT,"$87,881",1006,,Bryanside,HI,60566,2003-06-23,inactive
